Name,UMAP 1,UMAP 2
output/mlm_0_sim_cse_5/model,9.995833,7.0765862
output/mlm_0_sim_cse_5/model,6.935122,6.8937063
output/mlm_0_sim_cse_5/model,6.301078,10.069264
output/mlm_0_sim_cse_5/model,9.639799,8.203093
output/mlm_0_sim_cse_5/model,8.210473,8.336833
output/mlm_0_sim_cse_5/model,6.9375615,7.072878
output/mlm_0_sim_cse_5/model,8.452855,8.845818
output/mlm_0_sim_cse_5/model,8.912773,7.2354383
output/mlm_0_sim_cse_5/model,8.557351,8.692086
output/mlm_0_sim_cse_5/model,8.33933,7.01245
output/mlm_0_sim_cse_5/model,9.381285,6.776316
output/mlm_0_sim_cse_5/model,6.067852,10.384661
output/mlm_0_sim_cse_5/model,8.275372,8.315512
output/mlm_0_sim_cse_5/model,6.574055,6.929864
output/mlm_0_sim_cse_5/model,6.195801,10.378812
output/mlm_0_sim_cse_5/model,6.8480077,7.817325
output/mlm_0_sim_cse_5/model,6.049064,10.420027
output/mlm_0_sim_cse_5/model,8.664401,7.8493023
output/mlm_0_sim_cse_5/model,6.200141,7.5576935
output/mlm_0_sim_cse_5/model,8.469427,8.794936
output/mlm_0_sim_cse_5/model,6.799796,9.953505
output/mlm_0_sim_cse_5/model,6.0513873,10.439254
output/mlm_0_sim_cse_5/model,5.505452,6.7803497
output/mlm_0_sim_cse_5/model,6.9104333,6.4675794
output/mlm_0_sim_cse_5/model,10.534046,11.498597
output/mlm_0_sim_cse_5/model,5.5217648,6.7954793
output/mlm_0_sim_cse_5/model,7.0887823,9.693065
output/mlm_0_sim_cse_5/model,6.904761,5.5967956
output/mlm_0_sim_cse_5/model,6.4202523,10.092417
output/mlm_0_sim_cse_5/model,6.8207355,7.8616843
output/mlm_0_sim_cse_5/model,6.7584066,7.0052824
output/mlm_0_sim_cse_5/model,6.8022933,10.62239
output/mlm_0_sim_cse_5/model,7.8910856,8.293849
output/mlm_0_sim_cse_5/model,5.4982014,6.7750497
output/mlm_0_sim_cse_5/model,5.8077865,7.7082195
output/mlm_0_sim_cse_5/model,5.4935102,6.7610545
output/mlm_0_sim_cse_5/model,7.0148263,7.9303255
output/mlm_0_sim_cse_5/model,5.4703827,6.7544537
output/mlm_0_sim_cse_5/model,5.505775,6.7791986
output/mlm_0_sim_cse_5/model,9.982098,6.718119
output/mlm_0_sim_cse_5/model,6.4613347,9.735701
output/mlm_0_sim_cse_5/model,8.084509,8.429989
output/mlm_0_sim_cse_5/model,8.444439,8.441664
output/mlm_0_sim_cse_5/model,7.1369085,9.37323
output/mlm_0_sim_cse_5/model,8.097225,8.618499
output/mlm_0_sim_cse_5/model,8.562864,10.454646
output/mlm_0_sim_cse_5/model,8.502468,8.513282
output/mlm_0_sim_cse_5/model,7.0414615,9.721881
output/mlm_0_sim_cse_5/model,6.2716765,10.177411
output/mlm_0_sim_cse_5/model,7.052022,6.7095513
output/mlm_0_sim_cse_5/model,5.586023,6.812833
output/mlm_0_sim_cse_5/model,6.1885695,9.617699
output/mlm_0_sim_cse_5/model,6.843756,10.789815
output/mlm_0_sim_cse_5/model,7.4967155,7.2482796
output/mlm_0_sim_cse_5/model,7.3740683,9.544441
output/mlm_0_sim_cse_5/model,6.6353316,6.512286
output/mlm_0_sim_cse_5/model,6.6080823,7.0971446
output/mlm_0_sim_cse_5/model,9.22418,8.128667
output/mlm_0_sim_cse_5/model,6.2752056,10.29179
output/mlm_0_sim_cse_5/model,6.690881,7.38372
output/mlm_0_sim_cse_5/model,6.772063,5.562698
output/mlm_0_sim_cse_5/model,6.2528124,6.144251
output/mlm_0_sim_cse_5/model,7.5601444,7.4841495
output/mlm_0_sim_cse_5/model,5.5289297,6.787648
output/mlm_0_sim_cse_5/model,6.997117,5.8644876
output/mlm_0_sim_cse_5/model,8.0841255,5.9453945
output/mlm_0_sim_cse_5/model,6.954773,7.59618
output/mlm_0_sim_cse_5/model,6.0868077,10.180175
output/mlm_0_sim_cse_5/model,6.438297,9.748924
output/mlm_0_sim_cse_5/model,7.672236,9.528496
output/mlm_0_sim_cse_5/model,6.0510406,9.887655
output/mlm_0_sim_cse_5/model,7.9436064,8.147939
output/mlm_0_sim_cse_5/model,6.662717,7.051902
output/mlm_0_sim_cse_5/model,7.948542,6.5137386
output/mlm_0_sim_cse_5/model,6.474808,9.666629
output/mlm_0_sim_cse_5/model,6.3820686,10.414642
output/mlm_0_sim_cse_5/model,8.882806,7.849631
output/mlm_0_sim_cse_5/model,6.256133,6.164377
output/mlm_0_sim_cse_5/model,7.6172743,9.594071
output/mlm_0_sim_cse_5/model,8.148245,8.392876
output/mlm_0_sim_cse_5/model,7.3124423,7.41976
output/mlm_0_sim_cse_5/model,7.3858185,7.4030476
output/mlm_0_sim_cse_5/model,7.2936616,8.0264845
output/mlm_0_sim_cse_5/model,7.7454777,7.10929
output/mlm_0_sim_cse_5/model,6.2199936,10.306388
output/mlm_0_sim_cse_5/model,8.471657,6.876915
output/mlm_0_sim_cse_5/model,10.895346,9.595228
output/mlm_0_sim_cse_5/model,7.6306443,9.464103
output/mlm_0_sim_cse_5/model,7.475311,7.7143703
output/mlm_0_sim_cse_5/model,7.5826817,8.916873
output/mlm_0_sim_cse_5/model,8.170246,7.512085
output/mlm_0_sim_cse_5/model,9.048721,7.556202
output/mlm_0_sim_cse_5/model,7.5857263,8.17329
output/mlm_0_sim_cse_5/model,6.770412,5.5564075
output/mlm_0_sim_cse_5/model,6.7613773,5.5536647
output/mlm_0_sim_cse_5/model,8.712344,6.4773164
output/mlm_0_sim_cse_5/model,6.2797675,10.305867
output/mlm_0_sim_cse_5/model,6.5820584,10.510455
output/mlm_0_sim_cse_5/model,6.215789,9.969003
output/mlm_0_sim_cse_5/model,6.278243,10.284408
output/mlm_0_sim_cse_5/model,10.301066,3.9543014
output/mlm_0_sim_cse_5/model,6.806452,7.387153
output/mlm_0_sim_cse_5/model,6.6728597,10.377538
output/mlm_0_sim_cse_5/model,6.1145053,9.742148
output/mlm_0_sim_cse_5/model,6.149977,9.70256
output/mlm_0_sim_cse_5/model,7.590533,7.386972
output/mlm_0_sim_cse_5/model,8.991239,7.7699738
output/mlm_0_sim_cse_5/model,8.461872,7.420456
output/mlm_0_sim_cse_5/model,7.338139,7.426451
output/mlm_0_sim_cse_5/model,5.5221295,6.7819314
output/mlm_0_sim_cse_5/model,7.178571,5.696661
output/mlm_0_sim_cse_5/model,7.492272,8.863337
output/mlm_0_sim_cse_5/model,7.7477913,6.9704895
output/mlm_0_sim_cse_5/model,6.7986274,6.572605
output/mlm_0_sim_cse_5/model,7.4407787,8.836044
output/mlm_0_sim_cse_5/model,7.1883903,5.7182913
output/mlm_0_sim_cse_5/model,8.561123,10.464726
output/mlm_0_sim_cse_5/model,6.2804933,10.133585
output/mlm_0_sim_cse_5/model,9.041509,5.804333
output/mlm_0_sim_cse_5/model,8.558767,10.451597
output/mlm_0_sim_cse_5/model,8.557275,10.450314
output/mlm_0_sim_cse_5/model,6.0395665,9.649022
output/mlm_0_sim_cse_5/model,6.70122,10.116119
output/mlm_0_sim_cse_5/model,6.1251435,9.774511
output/mlm_0_sim_cse_5/model,7.023548,7.9165792
output/mlm_0_sim_cse_5/model,8.5230465,8.97233
output/mlm_0_sim_cse_5/model,7.206844,9.910953
output/mlm_0_sim_cse_5/model,6.7575817,7.706937
output/mlm_0_sim_cse_5/model,6.5604577,9.575016
output/mlm_0_sim_cse_5/model,6.290241,10.453054
output/mlm_0_sim_cse_5/model,6.5523334,9.633363
output/mlm_0_sim_cse_5/model,6.449018,8.855411
output/mlm_0_sim_cse_5/model,6.3304286,10.407519
output/mlm_0_sim_cse_5/model,7.259649,8.786068
output/mlm_0_sim_cse_5/model,5.590928,6.819633
output/mlm_0_sim_cse_5/model,5.830139,7.644379
output/mlm_0_sim_cse_5/model,7.172138,5.9559317
output/mlm_0_sim_cse_5/model,6.462267,8.652893
output/mlm_0_sim_cse_5/model,8.4088955,6.89944
output/mlm_0_sim_cse_5/model,8.425169,6.878596
output/mlm_0_sim_cse_5/model,6.2923946,10.196006
output/mlm_0_sim_cse_5/model,6.500278,10.4082985
output/mlm_0_sim_cse_5/model,6.8286986,10.749692
output/mlm_0_sim_cse_5/model,6.268336,9.870488
output/mlm_0_sim_cse_5/model,7.2785172,6.2593713
output/mlm_0_sim_cse_5/model,7.173366,6.6407714
output/mlm_0_sim_cse_5/model,8.12048,6.509186
output/mlm_0_sim_cse_5/model,6.902692,6.9663415
output/mlm_0_sim_cse_5/model,7.538826,7.861063
output/mlm_0_sim_cse_5/model,8.444127,8.326567
output/mlm_0_sim_cse_5/model,8.117258,5.9721427
output/mlm_0_sim_cse_5/model,7.151337,5.923785
output/mlm_0_sim_cse_5/model,7.7531276,7.0228853
output/mlm_0_sim_cse_5/model,6.8730774,7.002947
output/mlm_0_sim_cse_5/model,6.5316114,9.574374
output/mlm_0_sim_cse_5/model,6.596473,10.600312
output/mlm_0_sim_cse_5/model,6.621964,10.230698
output/mlm_0_sim_cse_5/model,6.024749,7.6334114
output/mlm_0_sim_cse_5/model,9.150934,8.478284
output/mlm_0_sim_cse_5/model,7.6528025,7.3917356
output/mlm_0_sim_cse_5/model,6.939686,5.751471
output/mlm_0_sim_cse_5/model,7.5341187,7.493377
output/mlm_0_sim_cse_5/model,8.954941,8.270313
output/mlm_0_sim_cse_5/model,7.3863196,7.390609
output/mlm_0_sim_cse_5/model,6.0701437,10.401343
output/mlm_0_sim_cse_5/model,8.548844,8.663076
output/mlm_0_sim_cse_5/model,6.6994476,10.665701
output/mlm_0_sim_cse_5/model,7.5928373,7.5473123
output/mlm_0_sim_cse_5/model,7.6183276,7.3752255
output/mlm_0_sim_cse_5/model,8.068671,6.012276
output/mlm_0_sim_cse_5/model,7.2438464,8.78814
output/mlm_0_sim_cse_5/model,7.692145,7.852419
output/mlm_0_sim_cse_5/model,8.498389,6.978469
output/mlm_0_sim_cse_5/model,8.290762,8.189406
output/mlm_0_sim_cse_5/model,9.637538,7.6643753
output/mlm_0_sim_cse_5/model,7.613455,9.647891
output/mlm_0_sim_cse_5/model,10.96702,7.4603987
output/mlm_0_sim_cse_5/model,6.5083747,10.440982
output/mlm_0_sim_cse_5/model,6.623139,9.598044
output/mlm_0_sim_cse_5/model,10.065396,2.202688
output/mlm_0_sim_cse_5/model,6.607072,10.206382
output/mlm_0_sim_cse_5/model,7.77127,9.288731
output/mlm_0_sim_cse_5/model,6.7017016,7.9075656
output/mlm_0_sim_cse_5/model,6.5044613,9.973007
output/mlm_0_sim_cse_5/model,7.4814267,9.81005
output/mlm_0_sim_cse_5/model,8.940466,7.3409142
output/mlm_0_sim_cse_5/model,6.323541,6.13237
output/mlm_0_sim_cse_5/model,5.832451,7.6791754
output/mlm_0_sim_cse_5/model,5.5140243,6.7854314
output/mlm_0_sim_cse_5/model,6.3119774,10.257387
output/mlm_0_sim_cse_5/model,7.120817,5.705507
output/mlm_0_sim_cse_5/model,7.5860825,6.3464756
output/mlm_0_sim_cse_5/model,7.5098143,9.768126
output/mlm_0_sim_cse_5/model,9.443268,7.5049515
output/mlm_0_sim_cse_5/model,6.517143,10.454996
output/mlm_0_sim_cse_5/model,7.6115723,7.389546
output/mlm_0_sim_cse_5/model,6.1478267,9.636978
output/mlm_0_sim_cse_5/model,6.753329,5.5482545
output/mlm_0_sim_cse_5/model,9.596866,8.165813
output/mlm_0_sim_cse_5/model,7.204751,5.7560463
output/mlm_0_sim_cse_5/model,7.4884195,7.3124714
output/mlm_0_sim_cse_5/model,8.268634,7.54045
output/mlm_0_sim_cse_5/model,6.4114523,10.45747
output/mlm_0_sim_cse_5/model,6.352116,9.767104
output/mlm_0_sim_cse_5/model,6.246071,6.154608
output/mlm_0_sim_cse_5/model,6.4909086,10.404775
output/mlm_0_sim_cse_5/model,9.103852,7.5892653
output/mlm_0_sim_cse_5/model,6.6508565,7.3262453
output/mlm_0_sim_cse_5/model,7.5845213,8.144618
output/mlm_0_sim_cse_5/model,8.341383,8.730007
output/mlm_0_sim_cse_5/model,8.119967,7.018748
output/mlm_0_sim_cse_5/model,7.157731,6.961717
output/mlm_0_sim_cse_5/model,5.6686625,6.846365
output/mlm_0_sim_cse_5/model,8.462284,8.692598
output/mlm_0_sim_cse_5/model,7.521165,9.5663185
output/mlm_0_sim_cse_5/model,9.549122,7.8871717
output/mlm_0_sim_cse_5/model,6.56715,10.54615
output/mlm_0_sim_cse_5/model,7.534962,7.474347
output/mlm_0_sim_cse_5/model,6.327071,10.179806
output/mlm_0_sim_cse_5/model,8.573489,8.570202
output/mlm_0_sim_cse_5/model,6.24544,10.299563
output/mlm_0_sim_cse_5/model,6.143304,9.672161
output/mlm_0_sim_cse_5/model,6.362371,10.378089
output/mlm_0_sim_cse_5/model,10.547603,11.482648
output/mlm_0_sim_cse_5/model,6.735037,10.091281
output/mlm_0_sim_cse_5/model,7.043543,9.530456
output/mlm_0_sim_cse_5/model,6.255557,6.158593
output/mlm_0_sim_cse_5/model,6.8877125,9.689656
output/mlm_0_sim_cse_5/model,8.249659,6.1163254
output/mlm_0_sim_cse_5/model,7.3484454,9.310537
output/mlm_0_sim_cse_5/model,6.4722095,6.753643
output/mlm_0_sim_cse_5/model,8.090274,5.9348087
output/mlm_0_sim_cse_5/model,5.830982,7.6910753
output/mlm_0_sim_cse_5/model,5.5068126,6.7794943
output/mlm_0_sim_cse_5/model,10.924973,10.795886
output/mlm_0_sim_cse_5/model,12.182254,8.627433
output/mlm_0_sim_cse_5/model,8.616838,7.6035957
output/mlm_0_sim_cse_5/model,6.6117296,6.5035486
output/mlm_0_sim_cse_5/model,8.085391,6.0848646
output/mlm_0_sim_cse_5/model,9.126155,8.424331
output/mlm_0_sim_cse_5/model,10.555843,11.466181
output/mlm_0_sim_cse_5/model,7.6842504,7.8546352
output/mlm_0_sim_cse_5/model,7.405444,9.576574
output/mlm_0_sim_cse_5/model,7.888468,9.146876
output/mlm_0_sim_cse_5/model,6.4723682,7.386911
output/mlm_0_sim_cse_5/model,8.407268,6.895877
output/mlm_0_sim_cse_5/model,6.3474064,10.180945
output/mlm_0_sim_cse_5/model,6.532693,10.487973
output/mlm_0_sim_cse_5/model,7.3533244,7.31916
output/mlm_0_sim_cse_5/model,9.444862,7.7740817
output/mlm_0_sim_cse_5/model,6.8598022,6.486657
output/mlm_0_sim_cse_5/model,10.552564,11.391358
output/mlm_0_sim_cse_5/model,6.0135894,7.649058
output/mlm_0_sim_cse_5/model,7.261616,6.253095
output/mlm_0_sim_cse_5/model,6.3504558,10.3133135
output/mlm_0_sim_cse_5/model,9.104911,8.478241
output/mlm_0_sim_cse_5/model,8.494404,8.599935
output/mlm_0_sim_cse_5/model,8.096877,5.9452453
output/mlm_0_sim_cse_5/model,7.293754,7.014392
output/mlm_0_sim_cse_5/model,7.530237,9.477374
output/mlm_0_sim_cse_5/model,7.4295177,9.181669
output/mlm_0_sim_cse_5/model,6.723089,9.269281
output/mlm_0_sim_cse_5/model,9.537367,6.8797264
output/mlm_0_sim_cse_5/model,6.5660377,9.566549
output/mlm_0_sim_cse_5/model,5.498487,6.7764726
output/mlm_0_sim_cse_5/model,6.343025,9.025426
output/mlm_0_sim_cse_5/model,7.750517,8.278788
output/mlm_0_sim_cse_5/model,7.601514,6.5005484
output/mlm_0_sim_cse_5/model,6.8850284,10.740774
output/mlm_0_sim_cse_5/model,6.448868,10.404485
output/mlm_0_sim_cse_5/model,8.80201,7.268821
output/mlm_0_sim_cse_5/model,6.643611,6.996159
output/mlm_0_sim_cse_5/model,5.814626,7.694644
output/mlm_0_sim_cse_5/model,7.156173,9.704403
output/mlm_0_sim_cse_5/model,6.696628,10.112224
output/mlm_0_sim_cse_5/model,6.3591456,8.208023
output/mlm_0_sim_cse_5/model,7.2149673,5.7253013
output/mlm_0_sim_cse_5/model,9.3116665,7.2069845
output/mlm_0_sim_cse_5/model,10.458961,0.841054
output/mlm_0_sim_cse_5/model,11.597949,2.9031968
output/mlm_0_sim_cse_5/model,9.092051,8.193156
output/mlm_0_sim_cse_5/model,7.087806,9.012522
output/mlm_0_sim_cse_5/model,6.5443563,10.049736
output/mlm_0_sim_cse_5/model,8.435776,8.447537
output/mlm_0_sim_cse_5/model,7.605762,9.599138
output/mlm_0_sim_cse_5/model,6.8476,9.926648
output/mlm_0_sim_cse_5/model,10.792736,7.477483
output/mlm_0_sim_cse_5/model,7.7403393,6.98909
output/mlm_0_sim_cse_5/model,6.7506113,9.397108
output/mlm_0_sim_cse_5/model,6.9660892,7.981501
output/mlm_0_sim_cse_5/model,9.5398,6.729012
output/mlm_0_sim_cse_5/model,7.4225636,9.695303
output/mlm_0_sim_cse_5/model,5.902133,7.53231
output/mlm_0_sim_cse_5/model,6.607024,10.452004
output/mlm_0_sim_cse_5/model,8.960425,7.259297
output/mlm_0_sim_cse_5/model,8.760817,7.375577
output/mlm_0_sim_cse_5/model,7.255605,6.2437162
output/mlm_0_sim_cse_5/model,7.847562,9.358174
output/mlm_0_sim_cse_5/model,6.5167403,10.251502
output/mlm_0_sim_cse_5/model,6.2878633,10.216518
output/mlm_0_sim_cse_5/model,6.1083217,10.379924
output/mlm_0_sim_cse_5/model,6.777093,5.561837
output/mlm_0_sim_cse_5/model,7.6061897,7.4875946
output/mlm_0_sim_cse_5/model,9.536436,3.8935993
output/mlm_0_sim_cse_5/model,7.505213,6.9912963
output/mlm_0_sim_cse_5/model,6.418613,8.784225
output/mlm_0_sim_cse_5/model,9.136784,7.3513894
output/mlm_0_sim_cse_5/model,8.991864,7.0468273
output/mlm_0_sim_cse_5/model,6.2750435,10.405623
output/mlm_0_sim_cse_5/model,8.503202,10.39157
output/mlm_0_sim_cse_5/model,8.745005,7.2732344
output/mlm_0_sim_cse_5/model,6.993439,7.9905167
output/mlm_0_sim_cse_5/model,9.530734,9.391661
output/mlm_0_sim_cse_5/model,6.4186378,10.463515
output/mlm_0_sim_cse_5/model,9.023532,7.279464
output/mlm_0_sim_cse_5/model,6.8510575,10.777974
output/mlm_0_sim_cse_5/model,7.5942225,7.4917
output/mlm_0_sim_cse_5/model,6.3761835,10.447766
output/mlm_0_sim_cse_5/model,7.3807287,9.674241
output/mlm_0_sim_cse_5/model,7.4668336,9.618505
output/mlm_0_sim_cse_5/model,7.1420317,9.506879
output/mlm_0_sim_cse_5/model,9.07783,6.024041
output/mlm_0_sim_cse_5/model,8.536697,8.646775
output/mlm_0_sim_cse_5/model,10.541487,11.493308
output/mlm_0_sim_cse_5/model,7.852662,8.750083
output/mlm_0_sim_cse_5/model,6.6596093,7.8968
output/mlm_0_sim_cse_5/model,6.350464,9.828438
output/mlm_0_sim_cse_5/model,8.810829,7.1697645
output/mlm_0_sim_cse_5/model,10.776692,10.71153
output/mlm_0_sim_cse_5/model,8.542433,6.859207
output/mlm_0_sim_cse_5/model,8.693649,8.710663
output/mlm_0_sim_cse_5/model,5.485462,6.7611885
output/mlm_0_sim_cse_5/model,6.290013,10.405656
output/mlm_0_sim_cse_5/model,8.222662,7.441639
output/mlm_0_sim_cse_5/model,9.033952,7.4689546
output/mlm_0_sim_cse_5/model,6.9373026,7.057988
output/mlm_0_sim_cse_5/model,8.930477,7.2588234
output/mlm_0_sim_cse_5/model,6.7960105,7.9861593
output/mlm_0_sim_cse_5/model,11.138374,7.168309
output/mlm_0_sim_cse_5/model,6.382808,9.802718
output/mlm_0_sim_cse_5/model,6.794179,9.399135
output/mlm_0_sim_cse_5/model,7.459907,9.593531
output/mlm_0_sim_cse_5/model,8.527255,8.413952
output/mlm_0_sim_cse_5/model,8.529798,10.411883
output/mlm_0_sim_cse_5/model,6.2317576,7.3567853
output/mlm_0_sim_cse_5/model,8.568157,8.195895
output/mlm_0_sim_cse_5/model,10.533625,11.503377
output/mlm_0_sim_cse_5/model,9.533887,9.115493
output/mlm_0_sim_cse_5/model,7.835025,9.282305
output/mlm_0_sim_cse_5/model,7.532353,9.295681
output/mlm_0_sim_cse_5/model,7.486379,9.535086
output/mlm_0_sim_cse_5/model,9.070704,7.3708963
output/mlm_0_sim_cse_5/model,7.6342044,9.486538
output/mlm_0_sim_cse_5/model,6.790252,6.543574
output/mlm_0_sim_cse_5/model,6.2864985,10.222981
output/mlm_0_sim_cse_5/model,7.155371,9.261056
output/mlm_0_sim_cse_5/model,9.385275,8.264811
output/mlm_0_sim_cse_5/model,6.764627,5.5543537
output/mlm_0_sim_cse_5/model,9.064617,7.6538215
output/mlm_0_sim_cse_5/model,7.827014,7.1100936
output/mlm_0_sim_cse_5/model,6.843111,6.625262
output/mlm_0_sim_cse_5/model,8.069144,9.219544
output/mlm_0_sim_cse_5/model,9.434899,7.878845
output/mlm_0_sim_cse_5/model,8.260857,7.905261
output/mlm_0_sim_cse_5/model,8.080847,6.9657784
output/mlm_0_sim_cse_5/model,7.712529,7.0536346
output/mlm_0_sim_cse_5/model,10.554509,11.512676
output/mlm_0_sim_cse_5/model,6.385008,10.131147
output/mlm_0_sim_cse_5/model,8.213048,8.635431
output/mlm_0_sim_cse_5/model,6.406871,10.418088
output/mlm_0_sim_cse_5/model,7.7416763,9.549343
output/mlm_0_sim_cse_5/model,7.825633,9.133531
output/mlm_0_sim_cse_5/model,11.106758,7.991707
output/mlm_0_sim_cse_5/model,8.085815,5.9497466
output/mlm_0_sim_cse_5/model,5.511655,6.781755
output/mlm_0_sim_cse_5/model,7.626741,6.477172
output/mlm_0_sim_cse_5/model,8.629564,7.7785807
output/mlm_0_sim_cse_5/model,8.8062105,7.252652
output/mlm_0_sim_cse_5/model,8.401486,8.451188
output/mlm_0_sim_cse_5/model,10.522814,2.6795707
output/mlm_0_sim_cse_5/model,6.6747494,9.084836
output/mlm_0_sim_cse_5/model,7.5231285,9.768026
output/mlm_0_sim_cse_5/model,8.727815,8.625825
output/mlm_0_sim_cse_5/model,12.1360445,8.6632805
output/mlm_0_sim_cse_5/model,10.911524,10.871481
output/mlm_0_sim_cse_5/model,7.214639,8.90477
output/mlm_0_sim_cse_5/model,5.6908503,6.8807282
output/mlm_0_sim_cse_5/model,9.637774,6.4482093
output/mlm_0_sim_cse_5/model,7.375009,9.51518
output/mlm_0_sim_cse_5/model,6.424703,6.723939
output/mlm_0_sim_cse_5/model,8.321492,8.4030905
output/mlm_0_sim_cse_5/model,6.519649,9.632162
output/mlm_0_sim_cse_5/model,7.458572,8.608673
output/mlm_0_sim_cse_5/model,6.778353,7.32237
output/mlm_0_sim_cse_5/model,10.678439,10.774553
output/mlm_0_sim_cse_5/model,7.4683576,9.458781
output/mlm_0_sim_cse_5/model,6.560295,9.585772
output/mlm_0_sim_cse_5/model,9.348279,7.639752
output/mlm_0_sim_cse_5/model,6.576795,7.6463532
output/mlm_0_sim_cse_5/model,7.57146,6.4765024
output/mlm_0_sim_cse_5/model,8.576691,8.86879
output/mlm_0_sim_cse_5/model,7.5718665,7.510935
output/mlm_0_sim_cse_5/model,8.04347,6.900349
output/mlm_0_sim_cse_5/model,10.944392,3.3920853
output/mlm_0_sim_cse_5/model,10.879961,3.4193091
output/mlm_0_sim_cse_5/model,7.784905,9.367701
output/mlm_0_sim_cse_5/model,8.053473,6.0038877
output/mlm_0_sim_cse_5/model,7.661515,9.466376
output/mlm_0_sim_cse_5/model,8.090762,5.971523
output/mlm_0_sim_cse_5/model,9.204594,8.484519
output/mlm_0_sim_cse_5/model,8.303862,8.90736
output/mlm_0_sim_cse_5/model,9.904717,0.11581667
output/mlm_0_sim_cse_5/model,10.426332,2.442135
output/mlm_0_sim_cse_5/model,7.508407,9.560351
output/mlm_0_sim_cse_5/model,10.704976,1.6688489
output/mlm_0_sim_cse_5/model,8.863533,8.338717
output/mlm_0_sim_cse_5/model,6.6384525,10.0975895
output/mlm_0_sim_cse_5/model,6.833308,6.6318154
output/mlm_0_sim_cse_5/model,6.78029,6.5448027
output/mlm_0_sim_cse_5/model,9.285228,7.6057353
output/mlm_0_sim_cse_5/model,7.6885095,9.476256
output/mlm_0_sim_cse_5/model,7.15622,8.437914
output/mlm_0_sim_cse_5/model,7.2047744,9.696719
output/mlm_0_sim_cse_5/model,8.562755,7.3126297
output/mlm_0_sim_cse_5/model,6.323677,10.206855
output/mlm_0_sim_cse_5/model,7.9954047,7.392719
output/mlm_0_sim_cse_5/model,10.141524,7.665027
output/mlm_0_sim_cse_5/model,8.567586,10.458331
output/mlm_0_sim_cse_5/model,7.2996945,9.833368
output/mlm_0_sim_cse_5/model,6.7895203,5.566977
output/mlm_0_sim_cse_5/model,6.6811566,7.1751847
output/mlm_0_sim_cse_5/model,5.5127916,6.7830005
output/mlm_0_sim_cse_5/model,6.829266,10.757231
output/mlm_0_sim_cse_5/model,6.8671036,7.057872
output/mlm_0_sim_cse_5/model,7.9874983,8.427812
output/mlm_0_sim_cse_5/model,6.8214793,10.741937
output/mlm_0_sim_cse_5/model,8.525302,8.6893835
output/mlm_0_sim_cse_5/model,6.03587,9.791238
output/mlm_0_sim_cse_5/model,6.5257235,6.7690306
output/mlm_0_sim_cse_5/model,8.917899,6.005081
output/mlm_0_sim_cse_5/model,7.4385734,9.601598
output/mlm_0_sim_cse_5/model,7.5926485,8.974832
output/mlm_0_sim_cse_5/model,9.15602,8.419558
output/mlm_0_sim_cse_5/model,6.1887584,7.283007
output/mlm_0_sim_cse_5/model,6.7642846,6.566188
output/mlm_0_sim_cse_5/model,6.417012,6.902296
output/mlm_0_sim_cse_5/model,6.512446,6.6879015
output/mlm_0_sim_cse_5/model,9.230395,7.7421875
output/mlm_0_sim_cse_5/model,7.8678546,8.936482
output/mlm_0_sim_cse_5/model,6.453379,10.010144
output/mlm_0_sim_cse_5/model,8.548287,6.9161024
output/mlm_0_sim_cse_5/model,7.10044,7.019922
output/mlm_0_sim_cse_5/model,6.7777705,9.213864
output/mlm_0_sim_cse_5/model,9.948771,6.725883
output/mlm_0_sim_cse_5/model,8.063247,9.03365
output/mlm_0_sim_cse_5/model,8.812112,7.317692
output/mlm_0_sim_cse_5/model,10.518581,10.989621
output/mlm_0_sim_cse_5/model,8.097018,5.9501524
